"arc_length","N=0","N=1","N=2","N=3"
0.241831,0.00067317,3.97243e-05,5.57514e-06,1.13466e-06
0.243245,0.000671424,3.94441e-05,5.51456e-06,1.11851e-06
0.244659,0.000669679,3.91639e-05,5.45397e-06,1.10236e-06
0.246073,0.000667933,3.88837e-05,5.39339e-06,1.08621e-06
0.247487,0.000666188,3.86035e-05,5.3328e-06,1.07006e-06
0.248902,0.000664509,3.83395e-05,5.27676e-06,1.05536e-06
0.250316,0.00066283,3.80755e-05,5.22071e-06,1.04066e-06
0.25173,0.00066115,3.78115e-05,5.16466e-06,1.02597e-06
0.253144,0.000659471,3.75475e-05,5.10862e-06,1.01127e-06
0.254558,0.000657792,3.72835e-05,5.05257e-06,9.96576e-07
0.255973,0.000656175,3.70344e-05,5.00063e-06,9.83175e-07
0.257387,0.000654559,3.67853e-05,4.94869e-06,9.69774e-07
0.258801,0.000652942,3.65362e-05,4.89674e-06,9.56374e-07
0.260215,0.000651325,3.62871e-05,4.8448e-06,9.42973e-07
0.26163,0.000649708,3.6038e-05,4.79286e-06,9.29572e-07
0.263044,0.000648149,3.58026e-05,4.74464e-06,9.17327e-07
0.264458,0.000646591,3.55672e-05,4.69642e-06,9.05083e-07
0.265872,0.000645033,3.53319e-05,4.6482e-06,8.92839e-07
0.267286,0.000643474,3.50965e-05,4.59997e-06,8.80594e-07
0.268701,0.000641916,3.48612e-05,4.55175e-06,8.6835e-07
0.270115,0.000640412,3.46385e-05,4.50691e-06,8.5714e-07
0.271529,0.000638909,3.44158e-05,4.46207e-06,8.4593e-07
0.272943,0.000637405,3.41931e-05,4.41723e-06,8.34721e-07
0.274357,0.000635902,3.39705e-05,4.37239e-06,8.23511e-07
0.275772,0.000634398,3.37478e-05,4.32754e-06,8.12301e-07
0.277186,0.000632947,3.35369e-05,4.28578e-06,8.0202e-07
0.2786,0.000631495,3.3326e-05,4.24402e-06,7.91739e-07
0.280014,0.000630043,3.3115e-05,4.20225e-06,7.81457e-07
0.281428,0.000628592,3.29041e-05,4.16049e-06,7.71176e-07
0.282843,0.00062714,3.26932e-05,4.11872e-06,7.60895e-07
0.284257,0.000625737,3.24931e-05,4.07977e-06,7.51448e-07
0.285671,0.000624334,3.22931e-05,4.04081e-06,7.42001e-07
0.287085,0.000622932,3.2093e-05,4.00185e-06,7.32555e-07
0.2885,0.000621529,3.1893e-05,3.9629e-06,7.23108e-07
0.289914,0.000620126,3.16929e-05,3.92394e-06,7.13662e-07
0.291328,0.000618769,3.1503e-05,3.88755e-06,7.04967e-07
0.292742,0.000617413,3.13131e-05,3.85116e-06,6.96273e-07
0.294156,0.000616056,3.11231e-05,3.81477e-06,6.87578e-07
0.295571,0.000614699,3.09332e-05,3.77838e-06,6.78884e-07
0.296985,0.000613343,3.07432e-05,3.74199e-06,6.7019e-07
0.298399,0.00061203,3.05627e-05,3.70795e-06,6.62174e-07
0.299813,0.000610717,3.03822e-05,3.67391e-06,6.54159e-07
0.301227,0.000609404,3.02016e-05,3.63987e-06,6.46144e-07
0.302642,0.000608091,3.00211e-05,3.60583e-06,6.38129e-07
0.304056,0.000606778,2.98405e-05,3.57179e-06,6.30114e-07
0.30547,0.000605506,2.96687e-05,3.5399e-06,6.22713e-07
0.306884,0.000604235,2.94969e-05,3.50802e-06,6.15313e-07
0.308299,0.000602963,2.93252e-05,3.47614e-06,6.07912e-07
0.309713,0.000601691,2.91534e-05,3.44425e-06,6.00512e-07
0.311127,0.00060042,2.89816e-05,3.41237e-06,5.93111e-07
0.312541,0.000599187,2.88179e-05,3.38247e-06,5.86268e-07
0.313955,0.000597955,2.86543e-05,3.35256e-06,5.79425e-07
0.31537,0.000596722,2.84907e-05,3.32266e-06,5.72582e-07
0.316784,0.00059549,2.83271e-05,3.29276e-06,5.65739e-07
0.318198,0.000594257,2.81634e-05,3.26286e-06,5.58895e-07
0.319612,0.000593062,2.80074e-05,3.23478e-06,5.52558e-07
0.321026,0.000591867,2.78514e-05,3.2067e-06,5.46221e-07
0.322441,0.000590672,2.76954e-05,3.17863e-06,5.39884e-07
0.323855,0.000589477,2.75394e-05,3.15055e-06,5.33547e-07
0.325269,0.000588281,2.73834e-05,3.12247e-06,5.2721e-07
0.326683,0.000587121,2.72346e-05,3.09608e-06,5.21334e-07
0.328098,0.000585962,2.70857e-05,3.06968e-06,5.15458e-07
0.329512,0.000584802,2.69368e-05,3.04329e-06,5.09581e-07
0.330926,0.000583642,2.6788e-05,3.01689e-06,5.03705e-07
0.33234,0.000582482,2.66391e-05,2.9905e-06,4.97828e-07
0.333754,0.000581356,2.64969e-05,2.96566e-06,4.92372e-07
0.335169,0.00058023,2.63547e-05,2.94081e-06,4.86915e-07
0.336583,0.000579104,2.62126e-05,2.91597e-06,4.81459e-07
0.337997,0.000577977,2.60704e-05,2.89113e-06,4.76002e-07
0.339411,0.000576851,2.59282e-05,2.86629e-06,4.70546e-07
0.340825,0.000575757,2.57923e-05,2.84289e-06,4.65472e-07
0.34224,0.000574663,2.56563e-05,2.81948e-06,4.60399e-07
0.343654,0.000573569,2.55204e-05,2.79608e-06,4.55326e-07
0.345068,0.000572475,2.53845e-05,2.77267e-06,4.50253e-07
0.346482,0.00057138,2.52486e-05,2.74927e-06,4.45179e-07
0.347897,0.000570317,2.51185e-05,2.72719e-06,4.40457e-07
0.349311,0.000569253,2.49885e-05,2.70512e-06,4.35734e-07
0.350725,0.00056819,2.48585e-05,2.68304e-06,4.31011e-07
0.352139,0.000567126,2.47284e-05,2.66097e-06,4.26289e-07
0.353553,0.000566062,2.45984e-05,2.63889e-06,4.21566e-07
0.354968,0.000565028,2.44739e-05,2.61805e-06,4.17165e-07
0.356382,0.000563993,2.43494e-05,2.59721e-06,4.12763e-07
0.357796,0.000562959,2.42249e-05,2.57637e-06,4.08361e-07
0.35921,0.000561924,2.41004e-05,2.55553e-06,4.0396e-07
0.360624,0.00056089,2.39759e-05,2.53469e-06,3.99558e-07
0.362039,0.000559883,2.38565e-05,2.515e-06,3.95451e-07
0.363453,0.000558877,2.37372e-05,2.4953e-06,3.91344e-07
0.364867,0.00055787,2.36179e-05,2.47561e-06,3.87237e-07
0.366281,0.000556863,2.34986e-05,2.45591e-06,3.8313e-07
0.367696,0.000555857,2.33793e-05,2.43622e-06,3.79023e-07
0.36911,0.000554876,2.32649e-05,2.41759e-06,3.75186e-07
0.370524,0.000553896,2.31505e-05,2.39896e-06,3.71349e-07
0.371938,0.000552916,2.30361e-05,2.38033e-06,3.67513e-07
0.373352,0.000551936,2.29217e-05,2.3617e-06,3.63676e-07
0.374767,0.000550956,2.28073e-05,2.34307e-06,3.5984e-07
0.376181,0.000550002,2.26975e-05,2.32543e-06,3.56252e-07
0.377595,0.000549047,2.25877e-05,2.30779e-06,3.52664e-07
0.379009,0.000548092,2.2478e-05,2.29016e-06,3.49076e-07
0.380423,0.000547138,2.23682e-05,2.27252e-06,3.45489e-07
0.381838,0.000546183,2.22584e-05,2.25488e-06,3.41901e-07
0.383252,0.000545253,2.2153e-05,2.23817e-06,3.38542e-07
0.384666,0.000544322,2.20475e-05,2.22145e-06,3.35184e-07
0.38608,0.000543392,2.19421e-05,2.20474e-06,3.31825e-07
0.387495,0.000542462,2.18367e-05,2.18802e-06,3.28467e-07
0.388909,0.000541531,2.17313e-05,2.17131e-06,3.25108e-07
0.390323,0.000540624,2.163e-05,2.15546e-06,3.21961e-07
0.391737,0.000539717,2.15287e-05,2.13961e-06,3.18814e-07
0.393151,0.000538811,2.14274e-05,2.12376e-06,3.15666e-07
0.394566,0.000537904,2.13261e-05,2.1079e-06,3.12519e-07
0.39598,0.000536997,2.12248e-05,2.09205e-06,3.09372e-07
0.397394,0.000536112,2.11274e-05,2.07701e-06,3.0642e-07
0.398808,0.000535227,2.103e-05,2.06196e-06,3.03468e-07
0.400222,0.000534343,2.09326e-05,2.04692e-06,3.00516e-07
0.401637,0.000533458,2.08352e-05,2.03187e-06,2.97564e-07
0.403051,0.000532573,2.07378e-05,2.01682e-06,2.94612e-07
0.404465,0.00053171,2.06441e-05,2.00253e-06,2.9184e-07
0.405879,0.000530847,2.05504e-05,1.98824e-06,2.89069e-07
0.407293,0.000529984,2.04567e-05,1.97395e-06,2.86297e-07
0.408708,0.000529121,2.0363e-05,1.95965e-06,2.83526e-07
0.410122,0.000528258,2.02693e-05,1.94536e-06,2.80754e-07
0.411536,0.000527415,2.0179e-05,1.93177e-06,2.7815e-07
0.41295,0.000526572,2.00888e-05,1.91818e-06,2.75545e-07
0.414365,0.00052573,1.99986e-05,1.9046e-06,2.7294e-07
0.415779,0.000524887,1.99084e-05,1.89101e-06,2.70336e-07
0.417193,0.000524045,1.98182e-05,1.87742e-06,2.67731e-07
0.418607,0.000523222,1.97313e-05,1.86449e-06,2.65282e-07
0.420021,0.000522399,1.96444e-05,1.85157e-06,2.62832e-07
0.421436,0.000521576,1.95575e-05,1.83864e-06,2.60382e-07
0.42285,0.000520753,1.94706e-05,1.82571e-06,2.57932e-07
0.424264,0.000519931,1.93837e-05,1.81278e-06,2.55482e-07
0.425678,0.000519127,1.92999e-05,1.80048e-06,2.53176e-07
0.427092,0.000518323,1.92162e-05,1.78817e-06,2.5087e-07
0.428507,0.000517519,1.91324e-05,1.77586e-06,2.48564e-07
0.429921,0.000516715,1.90487e-05,1.76355e-06,2.46258e-07
