"arc_length","N=0","N=1","N=2","N=3"
0.750947,0.00159467,0.000106695,1.76038e-05,4.13908e-06
0.752362,0.00159335,0.000106459,1.75444e-05,4.12087e-06
0.753776,0.00159204,0.000106224,1.7485e-05,4.10267e-06
0.75519,0.00159073,0.000105989,1.74256e-05,4.08447e-06
0.756604,0.00158941,0.000105753,1.73663e-05,4.06626e-06
0.758018,0.00158812,0.000105522,1.73083e-05,4.04858e-06
0.759433,0.00158682,0.000105291,1.72503e-05,4.0309e-06
0.760847,0.00158552,0.00010506,1.71924e-05,4.01322e-06
0.762261,0.00158422,0.000104829,1.71344e-05,3.99554e-06
0.763675,0.00158293,0.000104598,1.70764e-05,3.97786e-06
0.76509,0.00158164,0.000104372,1.70198e-05,3.96068e-06
0.766504,0.00158036,0.000104145,1.69633e-05,3.94351e-06
0.767918,0.00157908,0.000103918,1.69067e-05,3.92633e-06
0.769332,0.0015778,0.000103691,1.68501e-05,3.90915e-06
0.770746,0.00157652,0.000103465,1.67935e-05,3.89197e-06
0.772161,0.00157525,0.000103242,1.67382e-05,3.87528e-06
0.773575,0.00157398,0.00010302,1.6683e-05,3.85859e-06
0.774989,0.00157272,0.000102797,1.66277e-05,3.8419e-06
0.776403,0.00157145,0.000102574,1.65725e-05,3.82521e-06
0.777817,0.00157019,0.000102352,1.65172e-05,3.80852e-06
0.779232,0.00156893,0.000102133,1.64633e-05,3.7923e-06
0.780646,0.00156768,0.000101915,1.64093e-05,3.77608e-06
0.78206,0.00156643,0.000101696,1.63553e-05,3.75986e-06
0.783474,0.00156518,0.000101477,1.63014e-05,3.74363e-06
0.784889,0.00156393,0.000101259,1.62474e-05,3.72741e-06
0.786303,0.00156269,0.000101044,1.61947e-05,3.71164e-06
0.787717,0.00156146,0.00010083,1.6142e-05,3.69587e-06
0.789131,0.00156022,0.000100615,1.60893e-05,3.6801e-06
0.790545,0.00155898,0.0001004,1.60366e-05,3.66433e-06
0.79196,0.00155775,0.000100186,1.59839e-05,3.64857e-06
0.793374,0.00155653,9.99749e-05,1.59324e-05,3.63323e-06
0.794788,0.0015553,9.97641e-05,1.58809e-05,3.6179e-06
