"arc_length","N=0","N=1","N=2","N=3","Exact","No Filter"
0.217789,0.142439,0.142426,0.142432,0.142427,0.144762,0.14239
0.219203,0.143685,0.143702,0.143715,0.143712,0.145726,0.14369
0.220617,0.14493,0.144978,0.144999,0.144998,0.146689,0.144991
0.222032,0.146175,0.146254,0.146283,0.146283,0.147653,0.146291
0.223446,0.147421,0.14753,0.147566,0.147569,0.148617,0.147592
0.22486,0.148666,0.148806,0.14885,0.148854,0.14958,0.148892
0.226274,0.149912,0.150082,0.150133,0.15014,0.150544,0.150193
0.227688,0.151157,0.151358,0.151417,0.151426,0.151508,0.151493
0.229103,0.152403,0.152634,0.1527,0.152711,0.152471,0.152794
0.230517,0.153648,0.15391,0.153984,0.153997,0.153435,0.154094
0.231931,0.154894,0.155186,0.155267,0.155282,0.154399,0.155395
0.233345,0.156139,0.156462,0.156551,0.156568,0.155362,0.156695
0.234759,0.157384,0.157738,0.157834,0.157853,0.156326,0.157996
0.236174,0.15863,0.159014,0.159118,0.159139,0.157289,0.159296
0.237588,0.159875,0.16029,0.160402,0.160424,0.158253,0.160597
0.239002,0.161121,0.161566,0.161685,0.16171,0.159217,0.161897
0.240416,0.162366,0.162842,0.162969,0.162995,0.16018,0.163198
0.241831,0.163612,0.164119,0.164252,0.164281,0.161144,0.164498
0.243245,0.164857,0.165395,0.165536,0.165567,0.162108,0.165799
0.244659,0.166103,0.166671,0.166819,0.166852,0.163071,0.167099
0.246073,0.167348,0.167947,0.168103,0.168138,0.164035,0.1684
0.247487,0.168593,0.169223,0.169386,0.169423,0.164998,0.1697
0.248902,0.169223,0.169814,0.169969,0.170004,0.165965,0.170261
0.250316,0.169852,0.170405,0.170551,0.170584,0.166931,0.170823
0.25173,0.170481,0.170996,0.171134,0.171165,0.167898,0.171384
0.253144,0.17111,0.171587,0.171716,0.171746,0.168864,0.171945
0.254558,0.171739,0.172178,0.172299,0.172326,0.16983,0.172506
0.255973,0.172368,0.172769,0.172881,0.172907,0.170797,0.173067
0.257387,0.172997,0.17336,0.173464,0.173487,0.171763,0.173628
0.258801,0.173626,0.173951,0.174046,0.174068,0.172729,0.17419
0.260215,0.174255,0.174542,0.174629,0.174648,0.173696,0.174751
0.26163,0.174884,0.175133,0.175211,0.175229,0.174662,0.175312
0.263044,0.175513,0.175724,0.175794,0.17581,0.175629,0.175873
0.264458,0.176142,0.176315,0.176376,0.17639,0.176595,0.176434
0.265872,0.176772,0.176906,0.176959,0.176971,0.177561,0.176995
0.267286,0.177401,0.177497,0.177541,0.177551,0.178528,0.177556
0.268701,0.17803,0.178088,0.178124,0.178132,0.179494,0.178118
0.270115,0.178659,0.178679,0.178706,0.178712,0.18046,0.178679
0.271529,0.179288,0.17927,0.179289,0.179293,0.181427,0.17924
0.272943,0.179917,0.179861,0.179871,0.179874,0.182393,0.179801
0.274357,0.180546,0.180452,0.180454,0.180454,0.183359,0.180362
0.275772,0.181175,0.181043,0.181036,0.181035,0.184326,0.180923
0.277186,0.181804,0.181634,0.181619,0.181615,0.185292,0.181485
0.2786,0.182433,0.182225,0.182201,0.182196,0.186259,0.182046
0.280014,0.183062,0.182816,0.182784,0.182776,0.187225,0.182607
0.281428,0.183691,0.183407,0.183366,0.183357,0.188191,0.183168
0.282843,0.184321,0.183998,0.183949,0.183938,0.189158,0.183729
0.284257,0.185705,0.185428,0.185385,0.185376,0.190126,0.185194
0.285671,0.18709,0.186858,0.186821,0.186814,0.191095,0.186659
0.287085,0.188475,0.188288,0.188258,0.188252,0.192063,0.188124
0.2885,0.189859,0.189718,0.189694,0.18969,0.193032,0.189588
0.289914,0.191244,0.191148,0.19113,0.191128,0.194,0.191053
0.291328,0.192629,0.192577,0.192566,0.192566,0.194969,0.192518
0.292742,0.194013,0.194007,0.194003,0.194004,0.195937,0.193983
0.294156,0.195398,0.195437,0.195439,0.195442,0.196906,0.195448
0.295571,0.196783,0.196867,0.196875,0.19688,0.197874,0.196913
0.296985,0.198167,0.198297,0.198312,0.198318,0.198842,0.198377
0.298399,0.199552,0.199727,0.199748,0.199756,0.199811,0.199842
0.299813,0.200937,0.201157,0.201184,0.201194,0.200779,0.201307
0.301227,0.202322,0.202587,0.20262,0.202632,0.201748,0.202772
0.302642,0.203706,0.204016,0.204057,0.20407,0.202716,0.204237
0.304056,0.205091,0.205446,0.205493,0.205508,0.203685,0.205701
0.30547,0.206476,0.206876,0.206929,0.206946,0.204653,0.207166
0.306884,0.20786,0.208306,0.208365,0.208384,0.205622,0.208631
0.308299,0.209245,0.209736,0.209802,0.209822,0.20659,0.210096
0.309713,0.21063,0.211166,0.211238,0.211261,0.207559,0.211561
0.311127,0.212014,0.212596,0.212674,0.212699,0.208527,0.213025
0.312541,0.213399,0.214026,0.214111,0.214137,0.209496,0.21449
0.313955,0.214784,0.215455,0.215547,0.215575,0.210464,0.215955
0.31537,0.216169,0.216885,0.216983,0.217013,0.211433,0.21742
0.316784,0.217553,0.218315,0.218419,0.218451,0.212401,0.218885
0.318198,0.218938,0.219745,0.219856,0.219889,0.21337,0.22035
0.319612,0.219405,0.22016,0.220264,0.220296,0.21434,0.22072
0.321026,0.219871,0.220575,0.220673,0.220703,0.21531,0.221091
0.322441,0.220338,0.220989,0.221082,0.22111,0.21628,0.221462
0.323855,0.220805,0.221404,0.221491,0.221517,0.21725,0.221833
0.325269,0.221272,0.221819,0.221899,0.221925,0.218221,0.222204
0.326683,0.221738,0.222234,0.222308,0.222332,0.219191,0.222574
0.328098,0.222205,0.222648,0.222717,0.222739,0.220161,0.222945
0.329512,0.222672,0.223063,0.223126,0.223146,0.221131,0.223316
0.330926,0.223139,0.223478,0.223534,0.223553,0.222101,0.223687
0.33234,0.223605,0.223893,0.223943,0.22396,0.223071,0.224058
0.333754,0.224072,0.224308,0.224352,0.224367,0.224042,0.224429
0.335169,0.224539,0.224722,0.224761,0.224774,0.225012,0.224799
0.336583,0.225006,0.225137,0.225169,0.225182,0.225982,0.22517
0.337997,0.225472,0.225552,0.225578,0.225589,0.226952,0.225541
0.339411,0.225939,0.225967,0.225987,0.225996,0.227922,0.225912
0.340825,0.226406,0.226381,0.226395,0.226403,0.228892,0.226283
0.34224,0.226873,0.226796,0.226804,0.22681,0.229863,0.226653
0.343654,0.22734,0.227211,0.227213,0.227217,0.230833,0.227024
0.345068,0.227806,0.227626,0.227622,0.227624,0.231803,0.227395
0.346482,0.228273,0.228041,0.22803,0.228031,0.232773,0.227766
