"arc_length","N=0","N=1","N=2","N=3"
0.340825,0.000970948,8.25372e-05,1.4869e-05,3.68424e-06
0.34224,0.000969222,8.2146e-05,1.47617e-05,3.64971e-06
0.343654,0.000967495,8.17547e-05,1.46545e-05,3.61517e-06
0.345068,0.000965769,8.13635e-05,1.45472e-05,3.58064e-06
0.346482,0.000964043,8.09722e-05,1.44399e-05,3.54611e-06
0.347897,0.000962362,8.05964e-05,1.43381e-05,3.51367e-06
0.349311,0.000960682,8.02207e-05,1.42363e-05,3.48123e-06
0.350725,0.000959001,7.98449e-05,1.41344e-05,3.44879e-06
0.352139,0.00095732,7.94692e-05,1.40326e-05,3.41635e-06
0.353553,0.00095564,7.90934e-05,1.39308e-05,3.38391e-06
0.354968,0.000954003,7.87322e-05,1.3834e-05,3.35341e-06
0.356382,0.000952365,7.83711e-05,1.37373e-05,3.3229e-06
0.357796,0.000950728,7.80099e-05,1.36405e-05,3.2924e-06
0.35921,0.000949091,7.76488e-05,1.35438e-05,3.2619e-06
0.360624,0.000947454,7.72876e-05,1.3447e-05,3.23139e-06
0.362039,0.000945859,7.69403e-05,1.3355e-05,3.20268e-06
0.363453,0.000944264,7.6593e-05,1.32631e-05,3.17397e-06
0.364867,0.000942668,7.62457e-05,1.31711e-05,3.14526e-06
0.366281,0.000941073,7.58983e-05,1.30791e-05,3.11654e-06
0.367696,0.000939478,7.5551e-05,1.29871e-05,3.08783e-06
0.36911,0.000937922,7.52168e-05,1.28996e-05,3.06078e-06
0.370524,0.000936367,7.48825e-05,1.2812e-05,3.03373e-06
0.371938,0.000934811,7.45483e-05,1.27245e-05,3.00668e-06
0.373352,0.000933256,7.4214e-05,1.26369e-05,2.97964e-06
0.374767,0.000931701,7.38798e-05,1.25494e-05,2.95259e-06
0.376181,0.000930183,7.35579e-05,1.2466e-05,2.92708e-06
0.377595,0.000928666,7.3236e-05,1.23827e-05,2.90158e-06
0.379009,0.000927149,7.29142e-05,1.22993e-05,2.87607e-06
0.380423,0.000925632,7.25923e-05,1.22159e-05,2.85056e-06
0.381838,0.000924115,7.22704e-05,1.21326e-05,2.82506e-06
0.383252,0.000922635,7.19603e-05,1.20531e-05,2.80099e-06
0.384666,0.000921154,7.16502e-05,1.19737e-05,2.77692e-06
0.38608,0.000919674,7.13401e-05,1.18942e-05,2.75285e-06
0.387495,0.000918193,7.103e-05,1.18148e-05,2.72877e-06
0.388909,0.000916713,7.07198e-05,1.17353e-05,2.7047e-06
0.390323,0.000915268,7.04208e-05,1.16596e-05,2.68197e-06
0.391737,0.000913823,7.01219e-05,1.15838e-05,2.65923e-06
0.393151,0.000912377,6.98229e-05,1.1508e-05,2.6365e-06
0.394566,0.000910932,6.95239e-05,1.14323e-05,2.61376e-06
0.39598,0.000909487,6.92249e-05,1.13565e-05,2.59102e-06
0.397394,0.000908076,6.89365e-05,1.12842e-05,2.56953e-06
0.398808,0.000906665,6.86481e-05,1.12119e-05,2.54804e-06
0.400222,0.000905253,6.83597e-05,1.11395e-05,2.52655e-06
0.401637,0.000903842,6.80713e-05,1.10672e-05,2.50506e-06
0.403051,0.000902431,6.77829e-05,1.09949e-05,2.48356e-06
0.404465,0.000901052,6.75045e-05,1.09259e-05,2.46323e-06
0.405879,0.000899673,6.72262e-05,1.08568e-05,2.4429e-06
0.407293,0.000898294,6.69478e-05,1.07877e-05,2.42257e-06
0.408708,0.000896915,6.66695e-05,1.07187e-05,2.40224e-06
0.410122,0.000895537,6.63911e-05,1.06496e-05,2.3819e-06
0.411536,0.000894189,6.61223e-05,1.05836e-05,2.36265e-06
0.41295,0.000892842,6.58535e-05,1.05176e-05,2.3434e-06
0.414365,0.000891494,6.55847e-05,1.04516e-05,2.32415e-06
0.415779,0.000890147,6.5316e-05,1.03856e-05,2.3049e-06
0.417193,0.000888799,6.50472e-05,1.03196e-05,2.28566e-06
0.418607,0.000887482,6.47875e-05,1.02565e-05,2.26742e-06
0.420021,0.000886164,6.45278e-05,1.01934e-05,2.24918e-06
0.421436,0.000884847,6.42681e-05,1.01303e-05,2.23094e-06
0.42285,0.00088353,6.40084e-05,1.00672e-05,2.2127e-06
0.424264,0.000882212,6.37487e-05,1.00041e-05,2.19446e-06
0.425678,0.000880924,6.34977e-05,9.94369e-06,2.17717e-06
0.427092,0.000879635,6.32467e-05,9.8833e-06,2.15988e-06
0.428507,0.000878347,6.29956e-05,9.82291e-06,2.14259e-06
0.429921,0.000877059,6.27446e-05,9.76253e-06,2.1253e-06
0.431335,0.00087577,6.24936e-05,9.70214e-06,2.108e-06
0.432749,0.00087451,6.22508e-05,9.64433e-06,2.0916e-06
0.434164,0.000873249,6.2008e-05,9.58651e-06,2.07519e-06
0.435578,0.000871989,6.17653e-05,9.5287e-06,2.05878e-06
0.436992,0.000870728,6.15225e-05,9.47089e-06,2.04238e-06
0.438406,0.000869468,6.12798e-05,9.41307e-06,2.02597e-06
0.43982,0.000868234,6.10449e-05,9.35769e-06,2.01039e-06
0.441235,0.000867001,6.081e-05,9.3023e-06,1.99482e-06
0.442649,0.000865767,6.05751e-05,9.24692e-06,1.97924e-06
0.444063,0.000864533,6.03402e-05,9.19154e-06,1.96366e-06
0.445477,0.0008633,6.01053e-05,9.13615e-06,1.94808e-06
0.446892,0.000862092,5.9878e-05,9.08307e-06,1.93328e-06
0.448306,0.000860885,5.96506e-05,9.02998e-06,1.91849e-06
0.44972,0.000859677,5.94233e-05,8.9769e-06,1.90369e-06
